'99997752259383296','richard dent','37','NULL','12.0','2.0','1.0','1.0','1.0','0.26','140.0','24.0','2.0'
'99994149322883072','warren jeffs','0','NULL','12.0','2.0','1.0','1.0','1.0','0.00','113.0','20.0','2.0'
'99954453586780161','arsene wenger','3','NULL','13.0','2.0','1.0','1.0','1.0','0.02','39.0','23.0','4.0'
'99913964850388992','merica','127','NULL','6.0','1.0','2.0','0.0','1.0','0.95','133.0','24.0','1.0'
'99893326660116481','horn of africa','28','NULL','14.0','3.0','1.0','1.0','6.0','0.35','71.0','12.0','1.0'
'99885981905321985','usama bin laden','62','NULL','15.0','3.0','1.0','1.0','1.0','0.48','128.0','19.0','3.0'
'99861223440527360','mariano rivera','0','NULL','14.0','2.0','1.0','1.0','1.0','0.00','82.0','17.0','2.0'
'99852692247166976','g-7','95','NULL','3.0','1.0','1.0','0.0','4.0','0.70','31.0','21.0','2.0'
'99852692247166976','ap','84','NULL','2.0','1.0','1.0','691.0','63.0','0.62','31.0','21.0','2.0'
'99556024939331584','houston business journal','50','NULL','24.0','3.0','1.0','1.0','1.0','0.38','86.0','18.0','2.0'
'99538840863252480','zliten','38','NULL','6.0','1.0','1.0','1.0','2.0','0.58','45.0','10.0','2.0'
'99510126662254594','neil armstrong','0','NULL','14.0','2.0','1.0','1.0','3.0','0.00','67.0','15.0','2.0'
'99480036737957888','gadhafi','31','NULL','7.0','1.0','1.0','0.0','1.0','0.38','72.0','12.0','3.0'
'99437770719768576','philippine airlines','0','NULL','19.0','2.0','2.0','1.0','1.0','0.00','112.0','20.0','4.0'
'99350755709956096','university of ulster','36','NULL','20.0','3.0','1.0','1.0','3.0','0.26','113.0','23.0','1.0'
'99287434281484288','ted bundy','65','NULL','9.0','2.0','1.0','0.0','2.0','0.48','113.0','21.0','1.0'
'99226394587971585','apple','0','NULL','5.0','1.0','2.0','30.0','40.0','0.00','23.0','16.0','5.0'
'99147499725529088','u.s.','43','NULL','4.0','1.0','1.0','45.0','135.0','0.32','113.0','21.0','1.0'
'99144320430518274','gremio','65','NULL','6.0','1.0','2.0','1.0','3.0','0.49','111.0','22.0','2.0'
'99144320430518274','gremio','26','NULL','6.0','1.0','2.0','1.0','3.0','0.20','111.0','22.0','2.0'
'99121683209785344','deitrick','36','NULL','8.0','1.0','1.0','1.0','0.0','0.39','45.0','12.0','1.0'
'99117732745854976','european central bank','66','NULL','21.0','3.0','1.0','1.0','1.0','0.49','112.0','20.0','5.0'
'99113051927752704','dietrick','42','NULL','8.0','1.0','1.0','2.0','1.0','0.33','51.0','20.0','2.0'
'99106033695342593','raila odinga','13','NULL','12.0','2.0','1.0','0.0','1.0','0.18','72.0','12.0','3.0'
'99106033695342593','miguna miguna','44','NULL','13.0','2.0','1.0','1.0','1.0','0.61','72.0','12.0','3.0'
'99102712934834176','belfast','54','NULL','7.0','1.0','1.0','2.0','73.0','0.40','113.0','21.0','1.0'
'99087290470629376','international monetary fund','28','NULL','27.0','3.0','1.0','2.0','1.0','0.20','131.0','17.0','3.0'
'99087290470629376','christine lagarde','62','NULL','17.0','2.0','1.0','1.0','1.0','0.44','131.0','17.0','3.0'
'99029732041031680','iyenemi furo','16','NULL','12.0','2.0','1.0','1.0','1.0','0.11','83.0','23.0','6.0'
'98932393993449472','irish sea','25','NULL','9.0','2.0','1.0','1.0','1.0','0.42','49.0','8.0','2.0'
'98919027602231296','kodak','13','NULL','5.0','1.0','1.0','1.0','3.0','0.19','22.0','10.0','4.0'
'98888035881586691','nfl','22','NULL','3.0','1.0','1.0','28.0','62.0','0.23','80.0','12.0','3.0'
'98838837832327168','kyle orton','54','NULL','10.0','2.0','1.0','1.0','1.0','0.41','133.0','22.0','5.0'
'98836567585595392','ihs cera','19','NULL','8.0','2.0','1.0','1.0','1.0','0.14','113.0','21.0','4.0'
'98836567585595392','gulf of mexico','40','NULL','14.0','3.0','1.0','2.0','4.0','0.29','113.0','21.0','4.0'
