'apw20000312_0050.htm','rodolfo garcia','69','NULL','14.0','2.0','1.0','0.0','0.0','0.05','254.0','238.0','15.0'
'apw20000312_0050.htm','national autonomous university of nicaragua','1211','NULL','43.0','5.0','1.0','0.0','2.0','0.81','64.0','238.0','15.0'
'apw20000303_0067.htm','green mountains','667','NULL','15.0','2.0','1.0','0.0','2.0','0.43','116.0','242.0','35.0'
'apw20000303_0067.htm','dallas-fort worth international airport','498','NULL','39.0','4.0','1.0','0.0','1.0','0.32','91.0','242.0','35.0'
'apw20000303_0067.htm','cotulla','1477','NULL','7.0','1.0','1.0','0.0','1.0','0.95','154.0','242.0','35.0'
'apw19990827_0137.htm','university research park','591','NULL','24.0','3.0','1.0','0.0','1.0','0.41','205.0','213.0','10.0'
'apw19990827_0137.htm','first union','203','NULL','11.0','2.0','3.0','1.0','3.0','0.14','153.0','213.0','10.0'
'apw19990827_0137.htm','first union','1027','NULL','11.0','2.0','3.0','1.0','3.0','0.71','349.0','213.0','10.0'
'apw19990827_0137.htm','charlotte observer','532','NULL','18.0','2.0','1.0','0.0','1.0','0.37','205.0','213.0','10.0'
'apw19990526_0131.htm','soldotna','340','NULL','8.0','1.0','1.0','1.0','2.0','0.24','174.0','238.0','12.0'
'apw19990526_0131.htm','kenai national wildlife refuge','285','NULL','30.0','4.0','1.0','1.0','1.0','0.20','174.0','238.0','12.0'
'apw19990519_0141.htm','space telescope science institute','244','NULL','33.0','4.0','1.0','1.0','1.0','0.16','222.0','232.0','18.0'
'apw19990120_0179.htm','beanie babies','96','NULL','13.0','2.0','1.0','1.0','2.0','0.07','141.0','221.0','12.0'
'apw19981215_1083.htm','trittin','923','NULL','7.0','1.0','3.0','0.0','1.0','0.61','209.0','248.0','15.0'
'apw19981215_1083.htm','trittin','1195','NULL','7.0','1.0','3.0','0.0','1.0','0.79','176.0','248.0','15.0'
'apw19981215_1083.htm','tritten','1442','NULL','7.0','1.0','1.0','0.0','0.0','0.95','208.0','248.0','15.0'
'apw19981215_1083.htm','switzerland','908','NULL','11.0','1.0','1.0','1.0','223.0','0.60','209.0','248.0','15.0'
'apw19981215_1083.htm','norbert otto','1110','NULL','12.0','2.0','1.0','0.0','0.0','0.73','261.0','248.0','15.0'
'apw19981215_1083.htm','juergen trittin','146','NULL','15.0','2.0','1.0','0.0','0.0','0.10','263.0','248.0','15.0'
'apw19981215_1083.htm','erfurt','440','NULL','6.0','1.0','2.0','1.0','12.0','0.29','236.0','248.0','15.0'
'apw19981215_1083.htm','erfurt','1148','NULL','6.0','1.0','2.0','1.0','12.0','0.76','176.0','248.0','15.0'
'apw19981215_1083.htm','botswana','554','NULL','8.0','1.0','1.0','1.0','52.0','0.37','236.0','248.0','15.0'
'apw19981215_1083.htm','africa','244','NULL','6.0','1.0','4.0','7.0','170.0','0.16','263.0','248.0','15.0'
'apw19981210_0433.htm','saddam hussein','154','NULL','14.0','2.0','2.0','2.0','3.0','0.10','230.0','231.0','16.0'
'apw19981210_0433.htm','khaddam','783','NULL','7.0','1.0','4.0','0.0','0.0','0.51','111.0','231.0','16.0'
'apw19981210_0433.htm','khaddam','330','NULL','7.0','1.0','4.0','0.0','0.0','0.21','197.0','231.0','16.0'
'apw19981210_0433.htm','khaddam','1097','NULL','7.0','1.0','4.0','0.0','0.0','0.71','196.0','231.0','16.0'
'apw19981210_0433.htm','kamal kharrazi','1316','NULL','14.0','2.0','1.0','5.0','1.0','0.85','159.0','231.0','16.0'
'apw19981210_0433.htm','hafez assad','1372','NULL','11.0','2.0','1.0','1.0','1.0','0.89','159.0','231.0','16.0'
'apw19981210_0433.htm','abdul-halim khaddam','195','NULL','19.0','2.0','1.0','1.0','1.0','0.13','230.0','231.0','16.0'
'apw19981130_0743.htm','jose maria aznar','610','NULL','16.0','3.0','1.0','1.0','1.0','0.40','144.0','224.0','14.0'
'apw19981130_0743.htm','antonio guterres','348','NULL','16.0','2.0','1.0','1.0','1.0','0.23','221.0','224.0','14.0'
'apw19981120_1056.htm','truth and reconciliation commission','340','NULL','35.0','4.0','1.0','2.0','12.0','0.25','311.0','204.0','9.0'
